512,4096,172032,79
512,4096,180224,78
512,4096,188416,81
512,4096,196608,86
1024,4096,8192,13
1024,4096,16384,17
1024,4096,24576,22
1024,4096,32768,25
1024,4096,40960,29
1024,4096,49152,35
1024,4096,57344,36
1024,4096,65536,39
1024,4096,73728,42
1024,4096,81920,46
1024,4096,90112,52
1024,4096,98304,51
1024,4096,106496,56
1024,4096,114688,58
1024,4096,122880,63
1024,4096,131072,69
1024,4096,139264,68
1024,4096,147456,69
1024,4096,155648,74
1024,4096,163840,75
1024,4096,172032,79
1024,4096,180224,79
1024,4096,188416,84
1024,4096,196608,86
2048,4096,8192,13
2048,4096,16384,18
2048,4096,24576,22
2048,4096,32768,26
2048,4096,40960,29
2048,4096,49152,35
2048,4096,57344,36
2048,4096,65536,40
2048,4096,73728,42
2048,4096,81920,46
2048,4096,90112,52
2048,4096,98304,51
2048,4096,106496,56
2048,4096,114688,61
2048,4096,122880,63
2048,4096,131072,69
2048,4096,139264,68
2048,4096,147456,70
2048,4096,155648,74
2048,4096,163840,75
2048,4096,172032,79
2048,4096,180224,81
2048,4096,188416,84
2048,4096,196608,86
4096,4096,8192,14
4096,4096,16384,18
4096,4096,24576,22
4096,4096,32768,26
4096,4096,40960,30
4096,4096,49152,35
4096,4096,57344,38
4096,4096,65536,40
4096,4096,73728,42
4096,4096,81920,47
4096,4096,90112,52
4096,4096,98304,53
4096,4096,106496,56
4096,4096,114688,61
4096,4096,122880,63
4096,4096,131072,69
4096,4096,139264,68
4096,4096,147456,70
4096,4096,155648,75
4096,4096,163840,75
4096,4096,172032,79
4096,4096,180224,82
4096,4096,188416,84
4096,4096,196608,86
8192,4096,8192,14
8192,4096,16384,18
8192,4096,24576,22
8192,4096,32768,27
8192,4096,40960,33
8192,4096,49152,36
8192,4096,57344,38
8192,4096,65536,41
8192,4096,73728,45
8192,4096,81920,51
8192,4096,90112,52
8192,4096,98304,53
8192,4096,106496,56
8192,4096,114688,61
8192,4096,122880,63
8192,4096,131072,69
8192,4096,139264,68
8192,4096,147456,72
8192,4096,155648,75
8192,4096,163840,76
8192,4096,172032,80
8192,4096,180224,86
8192,4096,188416,86
8192,4096,196608,88
16384,4096,8192,14
16384,4096,16384,20
16384,4096,24576,23
16384,4096,32768,27
16384,4096,40960,33
16384,4096,49152,36
16384,4096,57344,38
16384,4096,65536,42
16384,4096,73728,45
16384,4096,81920,51
16384,4096,90112,52
16384,4096,98304,55
16384,4096,106496,57
16384,4096,114688,62
16384,4096,122880,63
16384,4096,131072,69
16384,4096,139264,69
16384,4096,147456,74
16384,4096,155648,76
16384,4096,163840,81
16384,4096,172032,83
16384,4096,180224,86
16384,4096,188416,86
16384,4096,196608,94
32768,4096,8192,14
32768,4096,16384,22
32768,4096,24576,23
32768,4096,32768,28
32768,4096,40960,33
32768,4096,49152,36
32768,4096,57344,40
32768,4096,65536,42
32768,4096,73728,45
32768,4096,81920,51
32768,4096,90112,53
32768,4096,98304,56
32768,4096,106496,59
32768,4096,114688,62
32768,4096,122880,65
32768,4096,131072,69
32768,4096,139264,71
32768,4096,147456,74
32768,4096,155648,76
32768,4096,163840,81
32768,4096,172032,83
32768,4096,180224,86
32768,4096,188416,88
32768,4096,196608,94
65536,4096,8192,14
65536,4096,16384,22
65536,4096,24576,24
65536,4096,32768,29
65536,4096,40960,33
65536,4096,49152,36
65536,4096,57344,41
65536,4096,65536,42
65536,4096,73728,46
65536,4096,81920,51
65536,4096,90112,54
65536,4096,98304,56
65536,4096,106496,62
65536,4096,114688,63
65536,4096,122880,65
65536,4096,131072,71
65536,4096,139264,71
65536,4096,147456,74
65536,4096,155648,76
65536,4096,163840,81
65536,4096,172032,83
65536,4096,180224,90
65536,4096,188416,89
65536,4096,196608,94
131072,4096,8192,14
131072,4096,16384,22
131072,4096,24576,24
131072,4096,32768,29
131072,4096,40960,34
131072,4096,49152,36
131072,4096,57344,42
131072,4096,65536,43
131072,4096,73728,47
131072,4096,81920,52
131072,4096,90112,55
131072,4096,98304,57
131072,4096,106496,62
131072,4096,114688,70
131072,4096,122880,67
131072,4096,131072,71
131072,4096,139264,72
131072,4096,147456,80
131072,4096,155648,77
131072,4096,163840,81
131072,4096,172032,86
131072,4096,180224,90
131072,4096,188416,91
131072,4096,196608,94
262144,4096,8192,16
262144,4096,16384,22
262144,4096,24576,26
262144,4096,32768,32
262144,4096,40960,34
262144,4096,49152,37
262144,4096,57344,42
262144,4096,65536,43
262144,4096,73728,48
262144,4096,81920,52
262144,4096,90112,55
262144,4096,98304,57
262144,4096,106496,62
262144,4096,114688,70
262144,4096,122880,67
262144,4096,131072,71
262144,4096,139264,73
262144,4096,147456,80
262144,4096,155648,79
262144,4096,163840,84
262144,4096,172032,86
262144,4096,180224,90
262144,4096,188416,91
262144,4096,196608,95
524288,4096,8192,16
524288,4096,16384,22
524288,4096,24576,26
524288,4096,32768,32
524288,4096,40960,34
524288,4096,49152,37
524288,4096,57344,42
524288,4096,65536,45
524288,4096,73728,49
524288,4096,81920,52
524288,4096,90112,56
524288,4096,98304,58
524288,4096,106496,64
524288,4096,114688,70
524288,4096,122880,69
524288,4096,131072,71
524288,4096,139264,75
524288,4096,147456,80
524288,4096,155648,79
524288,4096,163840,84
524288,4096,172032,87
524288,4096,180224,90
524288,4096,188416,91
524288,4096,196608,95
1048576,4096,8192,17
1048576,4096,16384,22
1048576,4096,24576,26
1048576,4096,32768,32
1048576,4096,40960,34
1048576,4096,49152,38
1048576,4096,57344,42
1048576,4096,65536,48
1048576,4096,73728,49
1048576,4096,81920,54
1048576,4096,90112,56
1048576,4096,98304,62
1048576,4096,106496,64
1048576,4096,114688,70
1048576,4096,122880,70
1048576,4096,131072,71
1048576,4096,139264,75
1048576,4096,147456,80
1048576,4096,155648,81
1048576,4096,163840,84
1048576,4096,172032,87
1048576,4096,180224,94
1048576,4096,188416,93
1048576,4096,196608,96
2097152,4096,8192,17
2097152,4096,16384,22
2097152,4096,24576,27
2097152,4096,32768,32
2097152,4096,40960,35
2097152,4096,49152,38
2097152,4096,57344,45
2097152,4096,65536,48
2097152,4096,73728,50
2097152,4096,81920,54
2097152,4096,90112,57
2097152,4096,98304,62
2097152,4096,106496,64
2097152,4096,114688,70
2097152,4096,122880,70
2097152,4096,131072,72
2097152,4096,139264,77
2097152,4096,147456,80
2097152,4096,155648,82
2097152,4096,163840,84
2097152,4096,172032,91
2097152,4096,180224,94
2097152,4096,188416,95
2097152,4096,196608,97
4194304,4096,8192,17
4194304,4096,16384,22
4194304,4096,24576,27
4194304,4096,32768,32
4194304,4096,40960,35
4194304,4096,49152,39
4194304,4096,57344,45
4194304,4096,65536,49
4194304,4096,73728,50
4194304,4096,81920,54
4194304,4096,90112,57
4194304,4096,98304,62
4194304,4096,106496,65
4194304,4096,114688,70
4194304,4096,122880,73
4194304,4096,131072,73
4194304,4096,139264,77
4194304,4096,147456,80
4194304,4096,155648,82
4194304,4096,163840,85
4194304,4096,172032,91
4194304,4096,180224,94
4194304,4096,188416,95
4194304,4096,196608,99
